source,target,value
1BxgwUXszgVMrs9ZSfdcGLqne2vMYaW8jf,BTC Exchange,157.99722
BTC Exchange,1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v,1.4453915
BTC Exchange,3CCxFk5tDkzbbJ6qJ1j3XTchh6yBuNahFd,0.71278141
BTC Exchange,1FXHxbZ8HiGDCUrkainA9RKzqfHHkGi1hu,518.0310202999999
BTC Exchange,14q2eU3FHbxvi9jLcRwVhrBUBDK4C1nFZ4,2171.55275
BTC Exchange,17sdJUuR27w5vJrDP2wqEwcSUo7z3r4X1D,2171.55275
BTC Exchange,18agaV9WL6JUq83657mQNCXMddztPWRLa8,2171.55275
BTC Exchange,1DTBF2ooVxKTni2McYwXujbNv6wRvjP9ms,2171.55275
BTC Exchange,1LRAJB1Jb2U36ErCUgZrowGKWvZVqqttUw,2171.55275
BTC Exchange,14q2eU3FHbxvi9jLcRwVhrBUBDK4C1nFZ4,4104.23456
BTC Exchange,17sdJUuR27w5vJrDP2wqEwcSUo7z3r4X1D,4104.23456
BTC Exchange,1DTBF2ooVxKTni2McYwXujbNv6wRvjP9ms,4104.23456
BTC Exchange,1LRAJB1Jb2U36ErCUgZrowGKWvZVqqttUw,4104.23456
BTC Exchange,1Ny6TcisB7F2Njjw8Jwi4x4yjsyRfLEQ15,4104.23456
BTC Exchange,1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v,1.4140181000000005
1BZaYtmXka1y3Byi2yvXCDG92Tjz7ecwYj,BTC Exchange,0.03505554
BTC Exchange,1JECFWTZsRw65y65DEVR2djXv2KMYfuo7A,109.999549
BTC Exchange,12Ze14vvoMxEAijZcJVCTG8uzcPB8TSTrs,1072.2993011
BTC Exchange,1JECFWTZsRw65y65DEVR2djXv2KMYfuo7A,1371.1931038000002
BTC Exchange,1Mt6STNGoHGuDziUSCagqTGNGrbDFSBxRn,1596.7432811
BTC Exchange,3Mf1tGQVx5JmpDY1Rs1TocRiE5wG4Pekn1,11.947050010000002
BTC Exchange,1361wC48gW19mKAJmAkdXScLZKYdXgViS9,4382.5195595
BTC Exchange,1Mt6STNGoHGuDziUSCagqTGNGrbDFSBxRn,1384.66323606
385cR5DM96n1HvBDMzLHPYcw89fZAXULJP,BTC Exchange,2700.0
3Mf1tGQVx5JmpDY1Rs1TocRiE5wG4Pekn1,BTC Exchange,2.17395272
BTC Exchange,17sdJUuR27w5vJrDP2wqEwcSUo7z3r4X1D,2.9813914800000005
BTC Exchange,19RtRzXV5px91eMbWZFCWLZRUeQX5XxxnJ,3769.2471857899964
BTC Exchange,1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v,2.8081287500000003
BTC Exchange,1M14kQL3zfyEAHx6JCM3gsZyAxyiSDMWdp,4569.488836299999
BTC Exchange,1Mt6STNGoHGuDziUSCagqTGNGrbDFSBxRn,458.0185674
BTC Exchange,3Mf1tGQVx5JmpDY1Rs1TocRiE5wG4Pekn1,1998.6772902300002
3ArokeDnjU1vk4dVwUQwG8G72xdToCRcsR,BTC Exchange,750.0
BTC Exchange,19RtRzXV5px91eMbWZFCWLZRUeQX5XxxnJ,369.0487773
BTC Exchange,1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,0.10274374999999998
BTC Exchange,1FZcb6BU1ZbHQJcby7vDF2Na1z9UmkGSSG,3824.7986134399994
BTC Exchange,1JFUG5K3HidvfJD4R7nKyDJikmFpPcBB2,2014.7604132699998
BTC Exchange,1NRvGNx72TJAw6eJrFxpz7mdxQfxNSBdkk,34.469140470000006
BTC Exchange,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.11647585999999999
BTC Exchange,3ArokeDnjU1vk4dVwUQwG8G72xdToCRcsR,0.01306894
BTC Exchange,1C1sUtw6fYa1Yr5wexrH2ayT1ZykD9Sobx,2926.9604060099996
BTC Exchange,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,288.5299
BTC Exchange,1C1sUtw6fYa1Yr5wexrH2ayT1ZykD9Sobx,338.1974413
1BxgwUXszgVMrs9ZSfdcGLqne2vMYaW8jf,BTC Exchange,451.22742
1FqM3gyBgLxBrvg6Kx1R33Qs8jsLRGprgf,BTC Exchange,451.22742
32h5u6KFHAp36krAesBw7CL5ag6CYnSWFj,BTC Exchange,0.09699999999999999
3ANziRvoBdNGkmGopgyhvzPuBvcL8sRL7S,BTC Exchange,24.004870999999998
BTC Exchange,19tiUa9nsPTgaqWNHaM9QyCfv4Wm9dVeYa,537.6924226500001
BTC Exchange,1BxgwUXszgVMrs9ZSfdcGLqne2vMYaW8jf,30.0
BTC Exchange,1C1sUtw6fYa1Yr5wexrH2ayT1ZykD9Sobx,209.00969899999998
BTC Exchange,1FXHxbZ8HiGDCUrkainA9RKzqfHHkGi1hu,503.1797735600001
BTC Exchange,3ANziRvoBdNGkmGopgyhvzPuBvcL8sRL7S,5.41183815
1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v,BTC Exchange,0.07273869
BTC Exchange,12Ze14vvoMxEAijZcJVCTG8uzcPB8TSTrs,597.36080613
BTC Exchange,1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v,8.100010060000006
BTC Exchange,1Ny6TcisB7F2Njjw8Jwi4x4yjsyRfLEQ15,597.36080613
BTC Exchange,35ULMyVnFoYaPaMxwHTRmaGdABpAThM4QR,399.8
BTC Exchange,35ULMyVnFoYaPaMxwHTRmaGdABpAThM4QR,2099.99957
BTC Exchange,35ULMyVnFoYaPaMxwHTRmaGdABpAThM4QR,549.78
BTC Exchange,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.13171363
3ArokeDnjU1vk4dVwUQwG8G72xdToCRcsR,BTC Exchange,200.0
BTC Exchange,19tiUa9nsPTgaqWNHaM9QyCfv4Wm9dVeYa,538.723426
BTC Exchange,1J1F3U7gHrCjsEsRimDJ3oYBiV24wA8FuV,30.550275019999997
BTC Exchange,15Z5YJaaNSxeynvr6uW6jQZLwq3n1Hu6RX,227.0226677400002
BTC Exchange,19tiUa9nsPTgaqWNHaM9QyCfv4Wm9dVeYa,137.99909234
BTC Exchange,1ERUJAp2izGN47noZTPYF3GMRHfo2icmr1,71.3764384
BTC Exchange,1J1F3U7gHrCjsEsRimDJ3oYBiV24wA8FuV,23.216119179999986
3Mf1tGQVx5JmpDY1Rs1TocRiE5wG4Pekn1,BTC Exchange,35.9585105
BTC Exchange,12Ze14vvoMxEAijZcJVCTG8uzcPB8TSTrs,26.933598
BTC Exchange,1J1F3U7gHrCjsEsRimDJ3oYBiV24wA8FuV,17.837515419999995
BTC Exchange,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,301.98556274
1ALXLVNj7yKRU2Yki3K3yQGB5TBPof7jyo,BTC Exchange,0.05857518
3ArokeDnjU1vk4dVwUQwG8G72xdToCRcsR,BTC Exchange,100.0
BTC Exchange,1NRvGNx72TJAw6eJrFxpz7mdxQfxNSBdkk,33.33144788999999
BTC Exchange,19pnUzv5KHALEu3DRpyHogT6N3BeHbqJrS,615.69
BTC Exchange,35vGkkxF6wr4n9CLYi35ufZY4T5vP4wEqE,5866.920999999999
BTC Exchange,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.34044359
BTC Exchange,bc1qxmmt920rqnd9238t6qw98ld3jm2vfq5fgr4v2x,114.999774
178KR5zk2Z2rc6rWdczpHBAokBDkjoC8jC,BTC Exchange,3.252684
182p5CrqfDxvonznRyi5AUBwsCkDX8eYMe,BTC Exchange,1499.99905
1AFNceZVB2MshqU5AEoxg14R7LrUx6Un6C,BTC Exchange,58.464638
1AMDVupuTEeTSnKi6LoSFBqikQybufZsv1,BTC Exchange,250.0
1DTmjcZo3MMH9MscHizTLjrUxnvwvSLdf7,BTC Exchange,1999.99994
1JpAvQxbxurhU8wfxszCtzFey4D6N8goJv,BTC Exchange,1999.99994
1LbUMzM7tmyVJCpzBJTi5ZVmRb2Vn8mwVH,BTC Exchange,1500.0
1aXzEKiDJKzkPxTZy9zGc3y1nCDwDPub2,BTC Exchange,152.06535964999998
BTC Exchange,147sPaNaqeyQp8GS2oAUajhb9d4PZ9xAv9,109.995788
BTC Exchange,178KR5zk2Z2rc6rWdczpHBAokBDkjoC8jC,7.3045177
BTC Exchange,182p5CrqfDxvonznRyi5AUBwsCkDX8eYMe,144.998815
BTC Exchange,19tiUa9nsPTgaqWNHaM9QyCfv4Wm9dVeYa,1069.6988643399998
BTC Exchange,1AFNceZVB2MshqU5AEoxg14R7LrUx6Un6C,145.13702285999997
BTC Exchange,1AMDVupuTEeTSnKi6LoSFBqikQybufZsv1,108.76015053
BTC Exchange,1LbUMzM7tmyVJCpzBJTi5ZVmRb2Vn8mwVH,143.9977359
BTC Exchange,35hK24tcLEWcgNA4JxpvbkNkoAcDGqQPsP,10.969286300000002
385cR5DM96n1HvBDMzLHPYcw89fZAXULJP,BTC Exchange,2000.0
3ArokeDnjU1vk4dVwUQwG8G72xdToCRcsR,BTC Exchange,400.0
BTC Exchange,147sPaNaqeyQp8GS2oAUajhb9d4PZ9xAv9,736.9772684999999
BTC Exchange,1J1F3U7gHrCjsEsRimDJ3oYBiV24wA8FuV,21.60020632000001
BTC Exchange,147sPaNaqeyQp8GS2oAUajhb9d4PZ9xAv9,1744.3234276199998
BTC Exchange,1J1F3U7gHrCjsEsRimDJ3oYBiV24wA8FuV,44.19129024
BTC Exchange,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,400.75570527
BTC Exchange,12Ze14vvoMxEAijZcJVCTG8uzcPB8TSTrs,63.622611320000004
BTC Exchange,1J1F3U7gHrCjsEsRimDJ3oYBiV24wA8FuV,15.82962983999999
BTC Exchange,bc1qxmmt920rqnd9238t6qw98ld3jm2vfq5fgr4v2x,82.57906269000001
3ArokeDnjU1vk4dVwUQwG8G72xdToCRcsR,BTC Exchange,300.0
BTC Exchange,1J1F3U7gHrCjsEsRimDJ3oYBiV24wA8FuV,22.855846769999996
BTC Exchange,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,253.98082169999998
BTC Exchange,3QhAtiUeg2HyxgvxJsXHUXs4mx4Uwz8wEG,757.996072
385cR5DM96n1HvBDMzLHPYcw89fZAXULJP,BTC Exchange,1000.0
BTC Exchange,1Ac2JdpQ5c9NeSajdGx6dofxeXkn4S35ft,4.7980832300000005
BTC Exchange,1ERUJAp2izGN47noZTPYF3GMRHfo2icmr1,1225.3358090000002
BTC Exchange,1J1F3U7gHrCjsEsRimDJ3oYBiV24wA8FuV,12.90497972
BTC Exchange,1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v,2.6925668599999995
BTC Exchange,36KAwNUR8VeLpUfGwdk7LEN6F4yvoRWMjn,16.354203399999996
BTC Exchange,385cR5DM96n1HvBDMzLHPYcw89fZAXULJP,12.254924929999998
BTC Exchange,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,251.44774604
BTC Exchange,3KTeq879YjzhqkAXzZmdapJAVC6qz5qEth,600.0
BTC Exchange,1ERUJAp2izGN47noZTPYF3GMRHfo2icmr1,32.380764
BTC Exchange,1MDq7zyLw6oKichbFiDDZ3aaK59byc6CT8,5041.25114
BTC Exchange,36KAwNUR8VeLpUfGwdk7LEN6F4yvoRWMjn,222.23884456
BTC Exchange,3KTeq879YjzhqkAXzZmdapJAVC6qz5qEth,952.2309
BTC Exchange,bc1qxmmt920rqnd9238t6qw98ld3jm2vfq5fgr4v2x,98.00245928999993
BTC Exchange,1Cr7EjvS8C7gfarREHCvFhd9gT3r46pfLb,5001.0
BTC Exchange,36KAwNUR8VeLpUfGwdk7LEN6F4yvoRWMjn,382.69337679
BTC Exchange,3ArokeDnjU1vk4dVwUQwG8G72xdToCRcsR,0.00858812
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,15.7693984
14vbdGfYS7UKMvc4334UZDvTMPFA2G7zCB,BTC Exchange,450.0
BTC Exchange,14vbdGfYS7UKMvc4334UZDvTMPFA2G7zCB,2.87880603
BTC Exchange,1BxgwUXszgVMrs9ZSfdcGLqne2vMYaW8jf,1900.0
BTC Exchange,1DwSAnZw4Gk9FotgWZhRb3Nzqi4PLdU8M,1743.46830297
BTC Exchange,1FqM3gyBgLxBrvg6Kx1R33Qs8jsLRGprgf,1900.0
BTC Exchange,1J1F3U7gHrCjsEsRimDJ3oYBiV24wA8FuV,26.910049230000006
BTC Exchange,1JKDzFHcb6KBybKSquvMw1FrxXhvBdMiB5,1290.01053861
BTC Exchange,1K8QG4fuswaWFZ2fmmuxVKaWibi9H95iGw,1052.02410426
BTC Exchange,1Ny6TcisB7F2Njjw8Jwi4x4yjsyRfLEQ15,11.669755440000001
BTC Exchange,35hK24tcLEWcgNA4JxpvbkNkoAcDGqQPsP,1.9103868999999996
BTC Exchange,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.17417354000000002
BTC Exchange,3KTeq879YjzhqkAXzZmdapJAVC6qz5qEth,500.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,32.15912000000001
1DWxysF7GPRYGShNxL5ux2N2JLRa9rbE6k,BTC Exchange,260.0
BTC Exchange,12Ze14vvoMxEAijZcJVCTG8uzcPB8TSTrs,164.997689
BTC Exchange,1J1F3U7gHrCjsEsRimDJ3oYBiV24wA8FuV,134.04567955
BTC Exchange,1JECFWTZsRw65y65DEVR2djXv2KMYfuo7A,135.04955450000003
BTC Exchange,1JKDzFHcb6KBybKSquvMw1FrxXhvBdMiB5,907.7569369
BTC Exchange,1Mt6STNGoHGuDziUSCagqTGNGrbDFSBxRn,73.26431814
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,13.02313
3PBHZqahLuSjcyE6kBcesFT2DzgAQmzYoW,BTC Exchange,5.35
BTC Exchange,1LhGPB4qCaQvup5xpfoeyzoKwjxUDodmDK,2.4646211900000004
BTC Exchange,3KTeq879YjzhqkAXzZmdapJAVC6qz5qEth,60.0
BTC Exchange,bc1qzxddlq3ke6mknyzh949nslx68dl705sgusn40rpw6ngrlq202twssl4umm,6491.9946
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,10.13963
1aXzEKiDJKzkPxTZy9zGc3y1nCDwDPub2,BTC Exchange,43.4019
BTC Exchange,1361wC48gW19mKAJmAkdXScLZKYdXgViS9,184.95797911
BTC Exchange,147sPaNaqeyQp8GS2oAUajhb9d4PZ9xAv9,70.05372154999999
BTC Exchange,14Ngt4akcnVgaoAMxoMqz9rPcP3bYsGbbM,26.47522672
BTC Exchange,19RtRzXV5px91eMbWZFCWLZRUeQX5XxxnJ,296.12762673000003
BTC Exchange,19tiUa9nsPTgaqWNHaM9QyCfv4Wm9dVeYa,31.470907279999995
BTC Exchange,1DWxysF7GPRYGShNxL5ux2N2JLRa9rbE6k,884.9894330000001
BTC Exchange,1FZcb6BU1ZbHQJcby7vDF2Na1z9UmkGSSG,514.3346796
BTC Exchange,1JFUG5K3HidvfJD4R7nKyDJikmFpPcBB2,618.87506294
BTC Exchange,1M14kQL3zfyEAHx6JCM3gsZyAxyiSDMWdp,110.12501213
BTC Exchange,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.08021961
BTC Exchange,3ArokeDnjU1vk4dVwUQwG8G72xdToCRcsR,99.99966800000001
BTC Exchange,bc1qww95hxxsm469pjt83qnxfqvfur38hdlpsfksrhtt2y6kjqst5mzszhv4z7,394.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,15.0
14m3sd9HCCFJW4LymahJCKMabAxTK4DAqW,BTC Exchange,20.0
35NNpWEMBrZ3Fpw9jifj5E4Z8p7HDzG4xA,BTC Exchange,399.0
BTC Exchange,14Ngt4akcnVgaoAMxoMqz9rPcP3bYsGbbM,911.91513
BTC Exchange,1DWxysF7GPRYGShNxL5ux2N2JLRa9rbE6k,127.61473726999994
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,15.00466
BTC Exchange,1J1F3U7gHrCjsEsRimDJ3oYBiV24wA8FuV,4.6335587399999945
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,200.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,11.06516
3BMEXxSMT2b2kvsnC4Q35d2kKJZ4u9bSLh,BTC Exchange,100.28
3PBHZqahLuSjcyE6kBcesFT2DzgAQmzYoW,BTC Exchange,18.0
BTC Exchange,14Ngt4akcnVgaoAMxoMqz9rPcP3bYsGbbM,409.99911099999997
BTC Exchange,31k2z8HocUWMCMXBkXREPiXNgK2fB3iLwo,1000.0
385cR5DM96n1HvBDMzLHPYcw89fZAXULJP,BTC Exchange,1000.0
3PBHZqahLuSjcyE6kBcesFT2DzgAQmzYoW,BTC Exchange,97.767
BTC Exchange,12Ze14vvoMxEAijZcJVCTG8uzcPB8TSTrs,57.13875590000001
BTC Exchange,1FTvwrv3zDfF6JnWEukYN1BKQkd3W56ew1,114.18770195
BTC Exchange,1fw4PbvZXdzbKo5WD3hdSvqKDze3g4HHe,57.13875590000001
BTC Exchange,3BMEXxSMT2b2kvsnC4Q35d2kKJZ4u9bSLh,500.0
BTC Exchange,3QB2qhnj5Xxwhh3GKcfwQDSkL91BCCn5cp,399.9895868900003
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,2499.9982
1DWxysF7GPRYGShNxL5ux2N2JLRa9rbE6k,BTC Exchange,20.0
1fw4PbvZXdzbKo5WD3hdSvqKDze3g4HHe,BTC Exchange,31.1968
BTC Exchange,1MJZLeLbsoSf2kuDr5gAX3QE93BvhvqkCC,2689.1341804400004
BTC Exchange,1P5ZEDWTKTFGxQjZphgWPQUpe554WKDfHQ,1670.63876
BTC Exchange,36KAwNUR8VeLpUfGwdk7LEN6F4yvoRWMjn,13.180603
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,790.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,35.02105
1DWxysF7GPRYGShNxL5ux2N2JLRa9rbE6k,BTC Exchange,185.0
BTC Exchange,1DWxysF7GPRYGShNxL5ux2N2JLRa9rbE6k,0.8823094200000001
BTC Exchange,1FXHxbZ8HiGDCUrkainA9RKzqfHHkGi1hu,621.48679406
BTC Exchange,1P5ZEDWTKTFGxQjZphgWPQUpe554WKDfHQ,1222.5313100000003
BTC Exchange,36KAwNUR8VeLpUfGwdk7LEN6F4yvoRWMjn,54.92766816
BTC Exchange,3ETUmNhL2JuCFFVNSpk8Bqx2eorxyP9FVh,777.84699
BTC Exchange,bc1qqn4q5yv7feltnsfwzxwm3fluryqqzhhp6457h6m4ytq7mauxlxgq872p5f,271.99999999999994
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,1000.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,132.019243
bc1qt4h06ssqtwncv5rtf8c8v53emwmvr9j5peq9quj9vf0jzu2egnxqpesxny,BTC Exchange,2823.0
1HXNiCiR3ubLckQ2EsaYxmHVUKTxHTi3QC,BTC Exchange,0.40285453000000004
BTC Exchange,1DWxysF7GPRYGShNxL5ux2N2JLRa9rbE6k,234.999214
BTC Exchange,1LhGPB4qCaQvup5xpfoeyzoKwjxUDodmDK,4552.937
BTC Exchange,36KAwNUR8VeLpUfGwdk7LEN6F4yvoRWMjn,0.18275017
BTC Exchange,3ETUmNhL2JuCFFVNSpk8Bqx2eorxyP9FVh,33.068782999999996
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,1666.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,20.303913
BTC Exchange,36KAwNUR8VeLpUfGwdk7LEN6F4yvoRWMjn,1.9544407999999998
BTC Exchange,3BMEXxSMT2b2kvsnC4Q35d2kKJZ4u9bSLh,500.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,39.38295
1DWxysF7GPRYGShNxL5ux2N2JLRa9rbE6k,BTC Exchange,120.0
1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v,BTC Exchange,1.6812539
1aXzEKiDJKzkPxTZy9zGc3y1nCDwDPub2,BTC Exchange,0.00336
BTC Exchange,35ULMyVnFoYaPaMxwHTRmaGdABpAThM4QR,0.02584619
BTC Exchange,36KAwNUR8VeLpUfGwdk7LEN6F4yvoRWMjn,19.306695669999993
BTC Exchange,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,1784.3936318500002
3BT3JFq8MGHK4YzsXfFWmEZ3bupJ1Cmgp8,BTC Exchange,0.00814619
BTC Exchange,12Ze14vvoMxEAijZcJVCTG8uzcPB8TSTrs,27.480958
BTC Exchange,1LhGPB4qCaQvup5xpfoeyzoKwjxUDodmDK,7.666437099999999
BTC Exchange,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,2751.47563884
BTC Exchange,bc1qqn4q5yv7feltnsfwzxwm3fluryqqzhhp6457h6m4ytq7mauxlxgq872p5f,130.0
BTC Exchange,bc1qww95hxxsm469pjt83qnxfqvfur38hdlpsfksrhtt2y6kjqst5mzszhv4z7,708.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,21.34518
3BT3JFq8MGHK4YzsXfFWmEZ3bupJ1Cmgp8,BTC Exchange,237.89987453000006
3ETUmNhL2JuCFFVNSpk8Bqx2eorxyP9FVh,BTC Exchange,50.41
3N1xWnCNpWJchpC4YckeimkXRyYA7M2iks,BTC Exchange,1001.0
BTC Exchange,1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v,2.83973306
BTC Exchange,1MJZLeLbsoSf2kuDr5gAX3QE93BvhvqkCC,2693.0720224999973
BTC Exchange,3BT3JFq8MGHK4YzsXfFWmEZ3bupJ1Cmgp8,1156.0567682800008
BTC Exchange,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,250.01
BTC Exchange,bc1qzxddlq3ke6mknyzh949nslx68dl705sgusn40rpw6ngrlq202twssl4umm,200.0
1JjKam5jq5FhrQkP39U7NrTCLbikL84iiJ,BTC Exchange,3000.01
1P5ZEDWTKTFGxQjZphgWPQUpe554WKDfHQ,BTC Exchange,3000.0
BTC Exchange,3ArokeDnjU1vk4dVwUQwG8G72xdToCRcsR,0.009732230000000001
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,14.02215
bc1qlqpjx7rpl8rtnm09g4hnupp6dtvldhdqxyk03la4s5rzawjvgzws0hqmm5,BTC Exchange,1000.0
bc1qt4h06ssqtwncv5rtf8c8v53emwmvr9j5peq9quj9vf0jzu2egnxqpesxny,BTC Exchange,9450.0
1P5ZEDWTKTFGxQjZphgWPQUpe554WKDfHQ,BTC Exchange,9700.0
3ETUmNhL2JuCFFVNSpk8Bqx2eorxyP9FVh,BTC Exchange,220.9968
3PBHZqahLuSjcyE6kBcesFT2DzgAQmzYoW,BTC Exchange,100.0
BTC Exchange,bc1qt4h06ssqtwncv5rtf8c8v53emwmvr9j5peq9quj9vf0jzu2egnxqpesxny,2990.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,225.34398000000002
BTC Exchange,bc1qqn4q5yv7feltnsfwzxwm3fluryqqzhhp6457h6m4ytq7mauxlxgq872p5f,62.0
BTC Exchange,bc1qt4h06ssqtwncv5rtf8c8v53emwmvr9j5peq9quj9vf0jzu2egnxqpesxny,2060.0
1BxgwUXszgVMrs9ZSfdcGLqne2vMYaW8jf,BTC Exchange,62.789104
1CDCroskTxZ5kxqapDAkR8LJhs83gHuqAC,BTC Exchange,100.0
3BMEXxSMT2b2kvsnC4Q35d2kKJZ4u9bSLh,BTC Exchange,87.5
BTC Exchange,1BxgwUXszgVMrs9ZSfdcGLqne2vMYaW8jf,0.006
BTC Exchange,1JCozFUFS5TBAAbnrr9jRWDVQURo2kGeRq,5.774494069999999
BTC Exchange,bc1qqn4q5yv7feltnsfwzxwm3fluryqqzhhp6457h6m4ytq7mauxlxgq872p5f,150.0
BTC Exchange,bc1qt4h06ssqtwncv5rtf8c8v53emwmvr9j5peq9quj9vf0jzu2egnxqpesxny,1878.0
3M3dFhFfHWa2YnWMGcjUG3k1XgizKEv34J,BTC Exchange,1100.0
BTC Exchange,35ULMyVnFoYaPaMxwHTRmaGdABpAThM4QR,0.01308251
BTC Exchange,3BMEXxSMT2b2kvsnC4Q35d2kKJZ4u9bSLh,590.0
BTC Exchange,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,250.0635462
BTC Exchange,bc1qt4h06ssqtwncv5rtf8c8v53emwmvr9j5peq9quj9vf0jzu2egnxqpesxny,1070.0
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,818.0
BTC Exchange,bc1qzxddlq3ke6mknyzh949nslx68dl705sgusn40rpw6ngrlq202twssl4umm,150.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,18.46668
3BMEXxSMT2b2kvsnC4Q35d2kKJZ4u9bSLh,BTC Exchange,91.99906
BTC Exchange,12Ze14vvoMxEAijZcJVCTG8uzcPB8TSTrs,20.312717000000003
