source,target,value
BTC Exchange,1NRvGNx72TJAw6eJrFxpz7mdxQfxNSBdkk,8.418610949999996
BTC Exchange,1P5ZEDWTKTFGxQjZphgWPQUpe554WKDfHQ,1325.0
BTC Exchange,35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,11.06482121
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,29.01338299
BTC Exchange,bc1qqn4q5yv7feltnsfwzxwm3fluryqqzhhp6457h6m4ytq7mauxlxgq872p5f,85.0
BTC Exchange,bc1qt4h06ssqtwncv5rtf8c8v53emwmvr9j5peq9quj9vf0jzu2egnxqpesxny,1500.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,20.32758
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,18.588847669999996
12Ze14vvoMxEAijZcJVCTG8uzcPB8TSTrs,BTC Exchange,20.5975
139kU6JAYerVkN9xWLU6fd8F5rWBa11Dik,BTC Exchange,0.32738805000000004
1C6w1SjUv7yRcWGcASAUzfTuxeKsbexBNh,BTC Exchange,0.12846995
35hK24tcLEWcgNA4JxpvbkNkoAcDGqQPsP,BTC Exchange,0.00208581
35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,BTC Exchange,257.03215389
38gfemn6Ps54si7KeYZrPX3uLpiseuP7sX,BTC Exchange,190.0
BTC Exchange,12Ze14vvoMxEAijZcJVCTG8uzcPB8TSTrs,9.5429859
BTC Exchange,1FXHxbZ8HiGDCUrkainA9RKzqfHHkGi1hu,432.19725438000006
BTC Exchange,1P5ZEDWTKTFGxQjZphgWPQUpe554WKDfHQ,2905.3439223
BTC Exchange,35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,15.795233210000003
BTC Exchange,38gfemn6Ps54si7KeYZrPX3uLpiseuP7sX,300.0041
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.33120121
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,1183.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,17.263845999999997
1Pkn52aXeEYi6EczPAW2jxLVsRrtMhSY5U,BTC Exchange,0.8705356900000001
1aXzEKiDJKzkPxTZy9zGc3y1nCDwDPub2,BTC Exchange,35.27161
38gfemn6Ps54si7KeYZrPX3uLpiseuP7sX,BTC Exchange,249.99972000000002
3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4,BTC Exchange,7.0
BTC Exchange,1DWxysF7GPRYGShNxL5ux2N2JLRa9rbE6k,27.762379
BTC Exchange,1Pkn52aXeEYi6EczPAW2jxLVsRrtMhSY5U,8.220809789999993
BTC Exchange,35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,20.919930549999993
BTC Exchange,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,1.57700773
BTC Exchange,3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4,20.4
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.08690668
BTC Exchange,3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLNS,151.36491599999997
BTC Exchange,bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,12.00504904
BTC Exchange,bc1qt4h06ssqtwncv5rtf8c8v53emwmvr9j5peq9quj9vf0jzu2egnxqpesxny,2200.0
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,840.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,25.910857430000007
35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,BTC Exchange,5.099643
3BMEXxSMT2b2kvsnC4Q35d2kKJZ4u9bSLh,BTC Exchange,61.0
3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLNS,BTC Exchange,0.18122374
3R1hBCHURkquAjFUv1eH5u2gXqooJkjg4B,BTC Exchange,1.50888573
BTC Exchange,1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v,0.9986970900000001
BTC Exchange,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,1.4717386100000003
BTC Exchange,3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4,15.4
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,49.1792417
BTC Exchange,3N1xWnCNpWJchpC4YckeimkXRyYA7M2iks,100.0
bc1qww95hxxsm469pjt83qnxfqvfur38hdlpsfksrhtt2y6kjqst5mzszhv4z7,BTC Exchange,950.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,18.795053300000006
14XKsv8tT6tt8P8mfDQZgNF8wtN5erNu5D,BTC Exchange,0.002
1Ny6TcisB7F2Njjw8Jwi4x4yjsyRfLEQ15,BTC Exchange,76.913334
1Pkn52aXeEYi6EczPAW2jxLVsRrtMhSY5U,BTC Exchange,0.03938546
38gfemn6Ps54si7KeYZrPX3uLpiseuP7sX,BTC Exchange,0.01
3PBHZqahLuSjcyE6kBcesFT2DzgAQmzYoW,BTC Exchange,124.5
BTC Exchange,14XKsv8tT6tt8P8mfDQZgNF8wtN5erNu5D,23866.162432
BTC Exchange,1DWxysF7GPRYGShNxL5ux2N2JLRa9rbE6k,1.7882792
BTC Exchange,1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v,20.76138727
BTC Exchange,1NRvGNx72TJAw6eJrFxpz7mdxQfxNSBdkk,170.83856058
BTC Exchange,1Pkn52aXeEYi6EczPAW2jxLVsRrtMhSY5U,127.53573782999997
BTC Exchange,34xp4vRoCGJym3xR7yCVPFHoCNxv4Twseo,0.07530611000000001
BTC Exchange,3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4,160.86
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.76252621
BTC Exchange,3KTeq879YjzhqkAXzZmdapJAVC6qz5qEth,1000.0
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,1191.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,20.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,18.50751885
BTC Exchange,1J1F3U7gHrCjsEsRimDJ3oYBiV24wA8FuV,1.5345504400000005
BTC Exchange,bc1qqn4q5yv7feltnsfwzxwm3fluryqqzhhp6457h6m4ytq7mauxlxgq872p5f,58.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,17.05694
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,17.857102819999998
BTC Exchange,1J1F3U7gHrCjsEsRimDJ3oYBiV24wA8FuV,221.48165148000018
BTC Exchange,36KAwNUR8VeLpUfGwdk7LEN6F4yvoRWMjn,0.50094641
BTC Exchange,3KTeq879YjzhqkAXzZmdapJAVC6qz5qEth,600.0
BTC Exchange,3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLNS,251.0
BTC Exchange,bc1qqn4q5yv7feltnsfwzxwm3fluryqqzhhp6457h6m4ytq7mauxlxgq872p5f,98.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,18.492031919999995
1fw4PbvZXdzbKo5WD3hdSvqKDze3g4HHe,BTC Exchange,11.775864
35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,BTC Exchange,3.4469383000000002
3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4,BTC Exchange,435.5
3ETUmNhL2JuCFFVNSpk8Bqx2eorxyP9FVh,BTC Exchange,46.118546
BTC Exchange,1DWxysF7GPRYGShNxL5ux2N2JLRa9rbE6k,9.471244
BTC Exchange,1NRvGNx72TJAw6eJrFxpz7mdxQfxNSBdkk,0.9155766
BTC Exchange,35ULMyVnFoYaPaMxwHTRmaGdABpAThM4QR,0.05294175
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.09323698000000001
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,1100.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,17.902758840000004
13JMfTJCnbXYRG7gwR7vmxWkbCVR4oqXsy,BTC Exchange,40.0
35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,BTC Exchange,1126.46165
3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4,BTC Exchange,108.5
3ETUmNhL2JuCFFVNSpk8Bqx2eorxyP9FVh,BTC Exchange,66.168872
BTC Exchange,1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v,0.2889780199999999
BTC Exchange,35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,80.15545999999998
BTC Exchange,36KAwNUR8VeLpUfGwdk7LEN6F4yvoRWMjn,4.660417420000001
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,38.91138514
BTC Exchange,bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,4.0
BTC Exchange,bc1qt4h06ssqtwncv5rtf8c8v53emwmvr9j5peq9quj9vf0jzu2egnxqpesxny,1025.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,26.658536869999995
1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v,BTC Exchange,29.64151726
35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,BTC Exchange,327.79382
3ETUmNhL2JuCFFVNSpk8Bqx2eorxyP9FVh,BTC Exchange,12.232054
3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLNS,BTC Exchange,250.0
BTC Exchange,18agaV9WL6JUq83657mQNCXMddztPWRLa8,0.0248426
BTC Exchange,198aMn6ZYAczwrE5NvNTUMyJ5qkfy4g3Hi,0.98070264
BTC Exchange,35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,16.891989520000003
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,11.72375495
BTC Exchange,bc1qqn4q5yv7feltnsfwzxwm3fluryqqzhhp6457h6m4ytq7mauxlxgq872p5f,76.0
BTC Exchange,bc1qt4h06ssqtwncv5rtf8c8v53emwmvr9j5peq9quj9vf0jzu2egnxqpesxny,734.0
BTC Exchange,bc1qww95hxxsm469pjt83qnxfqvfur38hdlpsfksrhtt2y6kjqst5mzszhv4z7,273.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,24.720637569999997
35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,BTC Exchange,260.83263
3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4,BTC Exchange,5.66582396
3ETUmNhL2JuCFFVNSpk8Bqx2eorxyP9FVh,BTC Exchange,110.80486
BTC Exchange,1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v,91.26204032999995
BTC Exchange,35ULMyVnFoYaPaMxwHTRmaGdABpAThM4QR,0.01853221
BTC Exchange,35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,5.86822229
BTC Exchange,38gfemn6Ps54si7KeYZrPX3uLpiseuP7sX,0.00424383
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.08071834
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,2999.9996
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,23.36471138
35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,BTC Exchange,471.21404789999997
BTC Exchange,1FTvwrv3zDfF6JnWEukYN1BKQkd3W56ew1,7.781086459999998
BTC Exchange,35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,22.858259900000004
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.06624068999999999
BTC Exchange,bc1qt4h06ssqtwncv5rtf8c8v53emwmvr9j5peq9quj9vf0jzu2egnxqpesxny,446.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,23.86855251
3BMEXxSMT2b2kvsnC4Q35d2kKJZ4u9bSLh,BTC Exchange,20.0
3HAhWeTzbv8muscwgsgbKuVBLWF3PKC7Ds,BTC Exchange,200.0
BTC Exchange,3ArokeDnjU1vk4dVwUQwG8G72xdToCRcsR,0.00796699
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,24.592604779999995
3GgrjWzCbcsX8p2KW23mCxEVHdpkKysE7F,BTC Exchange,1000.0
BTC Exchange,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.14460035
BTC Exchange,3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLNS,7601.0180180199995
BTC Exchange,bc1qt4h06ssqtwncv5rtf8c8v53emwmvr9j5peq9quj9vf0jzu2egnxqpesxny,150.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,25.17903927000001
13yhYcvXfcv2CtooRTokDm8vh897KUigtV,BTC Exchange,250.21795728
14XKsv8tT6tt8P8mfDQZgNF8wtN5erNu5D,BTC Exchange,2000.0
3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4,BTC Exchange,4.3
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.67881635
BTC Exchange,3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLNS,603.5913753799999
BTC Exchange,3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,50.05716225
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,1765.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,25.01288
bc1qww95hxxsm469pjt83qnxfqvfur38hdlpsfksrhtt2y6kjqst5mzszhv4z7,BTC Exchange,550.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,23.28127349
13yhYcvXfcv2CtooRTokDm8vh897KUigtV,BTC Exchange,0.90122125
35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,BTC Exchange,118.76832370000001
385cR5DM96n1HvBDMzLHPYcw89fZAXULJP,BTC Exchange,500.0
38gfemn6Ps54si7KeYZrPX3uLpiseuP7sX,BTC Exchange,74.32
BTC Exchange,1P5ZEDWTKTFGxQjZphgWPQUpe554WKDfHQ,690.0
BTC Exchange,34ovCavdkQgEYbrJk9Q1onhK7uWqq6J7DC,7.379303679999999
BTC Exchange,35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,0.6366623300000002
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.59849237
BTC Exchange,3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLNS,156.19326141
BTC Exchange,3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,70.75472280000001
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,1265.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,23.64925799
139sSpXdNypZNwcnj7PGAnRugUdS4adjTw,BTC Exchange,0.37338530000000003
3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLNS,BTC Exchange,1.002
3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,BTC Exchange,50.0
BTC Exchange,1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v,10.095165750000003
BTC Exchange,1b2r23TZst4C97s1ZiUUE8LhwYJwunhYH,1.9820206999999996
BTC Exchange,35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,40.77625891
BTC Exchange,3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4,90.9
BTC Exchange,3N1xWnCNpWJchpC4YckeimkXRyYA7M2iks,3000.0
BTC Exchange,3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,61.275694030000004
BTC Exchange,bc1qww95hxxsm469pjt83qnxfqvfur38hdlpsfksrhtt2y6kjqst5mzszhv4z7,252.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,29.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,24.620103029999996
1DWxysF7GPRYGShNxL5ux2N2JLRa9rbE6k,BTC Exchange,10.0
35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,BTC Exchange,5.7093226
3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLNS,BTC Exchange,0.05
3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,BTC Exchange,50.0
3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,BTC Exchange,12.84078
BTC Exchange,18agaV9WL6JUq83657mQNCXMddztPWRLa8,107.58542744000002
BTC Exchange,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.37596357
BTC Exchange,3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4,19.1
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,1.82356491
BTC Exchange,3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,10.96954446
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,1910.0
BTC Exchange,bc1qzk2pyxtahg64cx6gyq02vrw65fdxtpr253r4ygww9n2w2zjyy8wsnyc666,271.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,22.997822389999996
13dAxZq2hvPhfv7sDWTJkxX7rUtPdEoTBQ,BTC Exchange,100.0
3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4,BTC Exchange,5.2
3ETUmNhL2JuCFFVNSpk8Bqx2eorxyP9FVh,BTC Exchange,499.82526
BTC Exchange,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.92546004
BTC Exchange,3AXHUcAmZV6CcGWWx2fLG4y3iussx3rs2m,0.011119430000000001
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,0.04275902
BTC Exchange,3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,36.661886
BTC Exchange,bc1qww95hxxsm469pjt83qnxfqvfur38hdlpsfksrhtt2y6kjqst5mzszhv4z7,485.0
BTC Exchange,bc1qzk2pyxtahg64cx6gyq02vrw65fdxtpr253r4ygww9n2w2zjyy8wsnyc666,48.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,23.33548967999999
3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,BTC Exchange,30.0
BTC Exchange,3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,22.2034978
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,1425.0
BTC Exchange,bc1qzk2pyxtahg64cx6gyq02vrw65fdxtpr253r4ygww9n2w2zjyy8wsnyc666,77.0
bc1qzk2pyxtahg64cx6gyq02vrw65fdxtpr253r4ygww9n2w2zjyy8wsnyc666,BTC Exchange,150.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,21.118837189999994
3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,BTC Exchange,11.865333
BTC Exchange,35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,6.20211976
BTC Exchange,3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,22.551437600000003
BTC Exchange,bc1qtw30nantkrh7y5ue73gm4mmy0zezfqxug3psr94sd967qwg7f76scfmr9p,121.62458532000002
BTC Exchange,bc1qzk2pyxtahg64cx6gyq02vrw65fdxtpr253r4ygww9n2w2zjyy8wsnyc666,203.0
bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,BTC Exchange,27.0
bc1qhm45cy7psm88yhu3564v7mchzxqzdx0hr5vk39,BTC Exchange,1.4594178999999998
bc1qtw30nantkrh7y5ue73gm4mmy0zezfqxug3psr94sd967qwg7f76scfmr9p,BTC Exchange,115.48
bc1qzk2pyxtahg64cx6gyq02vrw65fdxtpr253r4ygww9n2w2zjyy8wsnyc666,BTC Exchange,100.0
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,21.69371453
1EdGpTG4Eb8Ht3zVFog3iCgCkU47NBYxAV,BTC Exchange,2999.9995
35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,BTC Exchange,1.2005736
3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,BTC Exchange,25.0
BTC Exchange,1DWxysF7GPRYGShNxL5ux2N2JLRa9rbE6k,59.999218000000006
BTC Exchange,1LQZz1EfxGRFedd7CNumFFeGPRvc4DH34v,21.068705020000014
BTC Exchange,1P5ZEDWTKTFGxQjZphgWPQUpe554WKDfHQ,921.0
BTC Exchange,35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,52.800202660000004
BTC Exchange,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,1.88566779
BTC Exchange,3ArokeDnjU1vk4dVwUQwG8G72xdToCRcsR,2301.09571926
BTC Exchange,3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4,85.2
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,55.10844266999999
BTC Exchange,3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,59.904162899999996
BTC Exchange,bc1qzk2pyxtahg64cx6gyq02vrw65fdxtpr253r4ygww9n2w2zjyy8wsnyc666,195.0
bc1qhm45cy7psm88yhu3564v7mchzxqzdx0hr5vk39,BTC Exchange,2.1815821300000002
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,21.783909499999996
1P5ZEDWTKTFGxQjZphgWPQUpe554WKDfHQ,BTC Exchange,0.00679985
3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4,BTC Exchange,0.8
3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLNS,BTC Exchange,1750.0
3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,BTC Exchange,20.0
BTC Exchange,12Ze14vvoMxEAijZcJVCTG8uzcPB8TSTrs,43.267495
BTC Exchange,1FishZMR2YSmussTBMCPirja83C3d3CCTX,430.0
BTC Exchange,1P5ZEDWTKTFGxQjZphgWPQUpe554WKDfHQ,1700.504467
BTC Exchange,35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,222.06950208999996
BTC Exchange,38UmuUqPCrFmQo4khkomQwZ4VbY2nZMJ67,0.09457801
BTC Exchange,3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,72.02272694999999
BTC Exchange,bc1qa56lzf7d05ttur003zmuzwrgl3x0qau5zm2qzn,44.07474
BTC Exchange,bc1qfd9wg4eh4ey7ar9my04xk67mxf7rax8nkuwqjqwpttkcqj6wqkcq3kpx98,50.0
BTC Exchange,bc1qzk2pyxtahg64cx6gyq02vrw65fdxtpr253r4ygww9n2w2zjyy8wsnyc666,210.0
bc1qhm45cy7psm88yhu3564v7mchzxqzdx0hr5vk39,BTC Exchange,54.555554400000005
124YoiaSaUssbBeP5RukbSN9Evc3UJfwPj,BTC Exchange,21.620001940000005
1BCEtYsVj9vYEBCWMCNVAPEJoPwVuQwit,BTC Exchange,1.58035564
1PnZrjuLngJ4Fszu5DY5ATHyAeNgT2FRvY,BTC Exchange,1000.0
38gfemn6Ps54si7KeYZrPX3uLpiseuP7sX,BTC Exchange,61.0
3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4,BTC Exchange,3.9
3GgrjWzCbcsX8p2KW23mCxEVHdpkKysE7F,BTC Exchange,1000.0088
3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,BTC Exchange,84.0
3N1xWnCNpWJchpC4YckeimkXRyYA7M2iks,BTC Exchange,500.0
BTC Exchange,1DWxysF7GPRYGShNxL5ux2N2JLRa9rbE6k,6.608553
BTC Exchange,35pgGeez3ou6ofrpjt8T7bvC9t6RrUK4p6,221.9777
BTC Exchange,3FupZp77ySr7jwoLYEJ9mwzJpvoNBXsBnE,16.240335779999995
BTC Exchange,3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLNS,525.0
BTC Exchange,3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,54.50948779
BTC Exchange,bc1qa56lzf7d05ttur003zmuzwrgl3x0qau5zm2qzn,1357.758622
BTC Exchange,bc1qvpgyac88vqtslewxu7yu9dqwp8rd83zch55zpm3xgn3mgg72w3kqv0s8qa,1950.0
BTC Exchange,bc1qzk2pyxtahg64cx6gyq02vrw65fdxtpr253r4ygww9n2w2zjyy8wsnyc666,141.0
bc1qhm45cy7psm88yhu3564v7mchzxqzdx0hr5vk39,BTC Exchange,2.9938745
bc1qzk2pyxtahg64cx6gyq02vrw65fdxtpr253r4ygww9n2w2zjyy8wsnyc666,BTC Exchange,43.0
1BCEtYsVj9vYEBCWMCNVAPEJoPwVuQwit,BTC Exchange,7.289095380000001
3Dhk8F6KYvMyqHN1r4kAT8t7SceK7yDjA4,BTC Exchange,1.0
3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,BTC Exchange,24.055995000000003
BTC Exchange,3NWndKFmvV6cJ6ENgXVeaDTo3mBfAvr27H,23.758648
BTC Exchange,bc1qa56lzf7d05ttur003zmuzwrgl3x0qau5zm2qzn,124.042862
BTC Exchange,bc1qqn4q5yv7feltnsfwzxwm3fluryqqzhhp6457h6m4ytq7mauxlxgq872p5f,212.0
BTC Exchange,bc1qww95hxxsm469pjt83qnxfqvfur38hdlpsfksrhtt2y6kjqst5mzszhv4z7,270.0
bc1qwfgdjyy95aay2686fn74h6a4nu9eev6np7q4fn204dkj3274frlqrskvx0,BTC Exchange,0.22968597999999998
